timesteps,episode,success
76476,19433,1
76478,19434,1
76481,19435,1
76483,19436,1
76486,19437,1
76487,19438,1
76490,19439,1
76492,19440,1
76493,19441,1
76495,19442,1
76497,19443,1
76500,19444,1
76503,19445,1
76505,19446,1
76509,19447,1
76512,19448,1
76516,19449,1
76519,19450,1
76522,19451,1
76525,19452,1
76528,19453,1
76531,19454,1
76535,19455,1
76538,19456,1
76541,19457,1
76545,19458,1
76547,19459,1
76550,19460,1
76552,19461,1
76555,19462,1
76557,19463,1
76560,19464,1
76564,19465,1
76568,19466,1
76571,19467,1
76572,19468,1
76574,19469,1
76577,19470,1
76579,19471,1
76582,19472,1
76585,19473,1
76588,19474,1
76590,19475,1
76593,19476,1
76596,19477,1
76599,19478,1
76601,19479,1
76605,19480,1
76608,19481,1
76610,19482,1
76612,19483,1
76614,19484,1
76618,19485,1
76622,19486,1
76625,19487,1
76627,19488,1
76630,19489,1
76633,19490,1
76636,19491,1
76640,19492,1
76643,19493,1
76645,19494,1
76648,19495,1
76651,19496,1
76653,19497,1
76657,19498,1
76660,19499,1
76662,19500,1
76665,19501,1
76668,19502,1
76670,19503,1
76672,19504,1
76673,19505,1
76675,19506,1
76677,19507,1
76680,19508,1
76682,19509,1
76685,19510,1
76688,19511,1
76691,19512,1
76694,19513,1
76696,19514,1
76698,19515,1
76701,19516,1
76704,19517,1
76707,19518,1
76709,19519,1
76712,19520,1
76715,19521,1
76718,19522,1
76720,19523,1
76723,19524,1
76726,19525,1
76728,19526,1
76731,19527,1
76733,19528,1
76737,19529,1
76740,19530,1
76743,19531,1
76745,19532,1
76748,19533,1
76750,19534,1
76754,19535,1
76756,19536,1
76758,19537,1
76761,19538,1
76764,19539,1
76766,19540,1
76770,19541,1
76774,19542,1
76776,19543,1
76779,19544,1
76781,19545,1
76784,19546,1
76786,19547,1
76788,19548,1
76791,19549,1
76794,19550,1
76796,19551,1
76799,19552,1
76803,19553,1
76807,19554,1
76810,19555,1
76814,19556,1
76815,19557,1
76818,19558,1
76820,19559,1
76822,19560,1
76825,19561,1
76828,19562,1
76830,19563,1
76834,19564,1
76836,19565,1
76839,19566,1
76841,19567,1
76843,19568,1
76846,19569,1
76850,19570,1
76853,19571,1
76855,19572,1
76858,19573,1
76861,19574,1
76865,19575,1
76868,19576,1
76870,19577,1
76872,19578,1
76874,19579,1
76875,19580,1
76877,19581,1
76880,19582,1
76884,19583,1
76887,19584,1
76889,19585,1
76893,19586,1
76895,19587,1
76897,19588,1
76901,19589,1
76905,19590,1
76908,19591,1
76912,19592,1
76915,19593,1
76916,19594,1
76918,19595,1
76922,19596,1
76926,19597,1
76930,19598,1
76934,19599,1
76937,19600,1
76939,19601,1
76943,19602,1
76944,19603,1
76947,19604,1
76950,19605,1
76953,19606,1
76955,19607,1
76956,19608,1
76959,19609,1
76962,19610,1
76966,19611,1
76970,19612,1
76973,19613,1
76974,19614,1
76978,19615,1
76981,19616,1
76983,19617,1
76985,19618,1
76988,19619,1
76990,19620,1
76993,19621,1
76996,19622,1
76999,19623,1
77002,19624,1
77005,19625,1
77007,19626,1
77009,19627,1
77012,19628,1
77013,19629,1
77016,19630,1
77019,19631,1
77020,19632,1
77023,19633,1
77026,19634,1
77029,19635,1
77030,19636,1
77032,19637,1
77035,19638,1
77038,19639,1
77041,19640,1
77045,19641,1
77048,19642,1
77051,19643,1
77052,19644,1
77055,19645,1
77058,19646,1
77061,19647,1
77064,19648,1
77067,19649,1
77069,19650,1
77071,19651,1
77074,19652,1
77075,19653,1
77078,19654,1
77082,19655,1
77085,19656,1
77086,19657,1
77089,19658,1
77091,19659,1
77094,19660,1
77097,19661,1
77100,19662,1
77104,19663,1
77108,19664,1
77112,19665,1
77115,19666,1
77117,19667,1
77121,19668,1
77124,19669,1
77127,19670,1
77130,19671,1
77133,19672,1
77136,19673,1
77140,19674,1
77143,19675,1
77146,19676,1
77149,19677,1
77151,19678,1
77154,19679,1
77157,19680,1
77160,19681,1
77164,19682,1
77166,19683,1
77169,19684,1
77172,19685,1
77174,19686,1
77178,19687,1
77181,19688,1
77184,19689,1
77186,19690,1
77189,19691,1
77190,19692,1
77193,19693,1
77197,19694,1
77201,19695,1
77204,19696,1
77206,19697,1
77208,19698,1
77211,19699,1
77214,19700,1
77216,19701,1
77219,19702,1
77222,19703,1
77225,19704,1
77228,19705,1
77230,19706,1
77232,19707,1
77234,19708,1
77237,19709,1
77239,19710,1
77241,19711,1
77244,19712,1
77248,19713,1
77250,19714,1
77254,19715,1
77256,19716,1
77257,19717,1
77259,19718,1
77261,19719,1
77264,19720,1
77267,19721,1
77270,19722,1
77271,19723,1
77274,19724,1
77278,19725,1
77280,19726,1
77284,19727,1
77287,19728,1
77291,19729,1
77293,19730,1
77296,19731,1
77300,19732,1
77304,19733,1
77307,19734,1
77311,19735,1
77313,19736,1
77316,19737,1
77317,19738,1
77320,19739,1
77322,19740,1
77325,19741,1
77329,19742,1
77332,19743,1
77335,19744,1
77337,19745,1
77340,19746,1
77343,19747,1
77346,19748,1
77349,19749,1
77352,19750,1
77355,19751,1
77359,19752,1
77362,19753,1
77364,19754,1
77366,19755,1
77368,19756,1
77372,19757,1
77374,19758,1
77376,19759,1
77379,19760,1
77382,19761,1
77386,19762,1
77389,19763,1
77392,19764,1
77396,19765,1
77398,19766,1
77400,19767,1
77401,19768,1
77405,19769,1
77407,19770,1
77410,19771,1
77413,19772,1
77417,19773,1
77419,19774,1
77422,19775,1
77424,19776,1
77427,19777,1
77430,19778,1
77431,19779,1
77434,19780,1
77438,19781,1
77440,19782,1
77442,19783,1
77445,19784,1
77447,19785,1
77450,19786,1
77453,19787,1
77457,19788,1
77459,19789,1
77463,19790,1
77466,19791,1
77469,19792,1
77470,19793,1
77472,19794,1
77475,19795,1
77479,19796,1
77480,19797,1
77483,19798,1
77486,19799,1
77488,19800,1
77491,19801,1
77495,19802,1
77497,19803,1
77500,19804,1
77503,19805,1
77505,19806,1
77508,19807,1
77511,19808,1
77514,19809,1
77516,19810,1
77518,19811,1
77520,19812,1
77523,19813,1
77525,19814,1
77526,19815,1
77529,19816,1
77532,19817,1
77533,19818,1
77536,19819,1
77540,19820,1
77543,19821,1
77546,19822,1
77549,19823,1
77550,19824,1
77553,19825,1
77556,19826,1
77559,19827,1
77563,19828,1
77566,19829,1
77569,19830,1
77571,19831,1
77572,19832,1
77575,19833,1
77576,19834,1
77579,19835,1
77580,19836,1
77583,19837,1
77586,19838,1
77589,19839,1
77591,19840,1
77595,19841,1
77596,19842,1
77599,19843,1
77603,19844,1
77606,19845,1
77609,19846,1
77611,19847,1
77615,19848,1
77619,19849,1
77620,19850,1
77623,19851,1
77626,19852,1
77629,19853,1
77633,19854,1
77636,19855,1
77639,19856,1
77642,19857,1
77645,19858,1
77648,19859,1
77651,19860,1
77653,19861,1
77656,19862,1
77659,19863,1
77662,19864,1
77666,19865,1
77668,19866,1
77672,19867,1
77675,19868,1
77679,19869,1
77682,19870,1
77683,19871,1
77684,19872,1
77687,19873,1
77688,19874,1
77690,19875,1
77693,19876,1
77695,19877,1
77699,19878,1
77703,19879,1
77705,19880,1
77707,19881,1
77710,19882,1
77712,19883,1
77715,19884,1
77718,19885,1
77720,19886,1
77723,19887,1
77725,19888,1
77727,19889,1
77730,19890,1
77733,19891,1
77735,19892,1
77737,19893,1
77740,19894,1
77742,19895,1
77745,19896,1
77748,19897,1
77752,19898,1
77755,19899,1
77757,19900,1
77759,19901,1
77762,19902,1
77765,19903,1
77767,19904,1
77770,19905,1
77773,19906,1
77777,19907,1
77779,19908,1
77781,19909,1
77783,19910,1
77786,19911,1
77789,19912,1
77792,19913,1
77794,19914,1
77797,19915,1
77799,19916,1
77801,19917,1
77803,19918,1
77805,19919,1
77808,19920,1
77810,19921,1
77814,19922,1
77818,19923,1
77822,19924,1
77825,19925,1
77827,19926,1
77828,19927,1
77831,19928,1
77832,19929,1
77834,19930,1
77837,19931,1
77839,19932,1
77842,19933,1
77844,19934,1
77846,19935,1
77849,19936,1
77851,19937,1
77853,19938,1
77854,19939,1
77856,19940,1
77859,19941,1
77861,19942,1
77863,19943,1
77865,19944,1
77866,19945,1
77869,19946,1
77871,19947,1
77875,19948,1
77878,19949,1
77881,19950,1
77882,19951,1
77884,19952,1
77886,19953,1
77888,19954,1
77891,19955,1
77893,19956,1
77895,19957,1
77898,19958,1
77900,19959,1
77903,19960,1
77906,19961,1
77909,19962,1
77912,19963,1
77915,19964,1
77918,19965,1
77921,19966,1
77922,19967,1
77925,19968,1
77929,19969,1
77932,19970,1
77935,19971,1
77936,19972,1
77940,19973,1
77943,19974,1
77947,19975,1
77949,19976,1
77951,19977,1
77952,19978,1
77953,19979,1
77957,19980,1
77960,19981,1
77963,19982,1
77965,19983,1
77966,19984,1
77968,19985,1
77972,19986,1
77975,19987,1
77977,19988,1
77981,19989,1
77983,19990,1
77987,19991,1
77989,19992,1
77991,19993,1
77994,19994,1
77996,19995,1
77999,19996,1
78001,19997,1
78004,19998,1
78007,19999,1
78008,20000,1
78010,20001,1
78013,20002,1
78016,20003,1
78018,20004,1
78022,20005,1
78024,20006,1
78027,20007,1
78030,20008,1
78033,20009,1
78035,20010,1
78037,20011,1
78039,20012,1
78043,20013,1
78047,20014,1
78049,20015,1
78051,20016,1
78055,20017,1
78058,20018,1
78060,20019,1
78061,20020,1
78064,20021,1
78067,20022,1
78070,20023,1
78073,20024,1
78075,20025,1
78078,20026,1
78081,20027,1
78085,20028,1
78087,20029,1
78091,20030,1
78094,20031,1
78097,20032,1
78099,20033,1
78102,20034,1
78104,20035,1
78107,20036,1
78109,20037,1
78113,20038,1
78117,20039,1
78120,20040,1
78121,20041,1
78124,20042,1
78127,20043,1
78130,20044,1
78133,20045,1
78137,20046,1
78139,20047,1
78142,20048,1
78145,20049,1
78148,20050,1
78152,20051,1
78154,20052,1
78158,20053,1
78160,20054,1
78163,20055,1
78166,20056,1
78168,20057,1
78172,20058,1
78175,20059,1
78177,20060,1
78178,20061,1
78181,20062,1
78184,20063,1
78186,20064,1
78190,20065,1
78192,20066,1
78193,20067,1
78195,20068,1
78199,20069,1
78202,20070,1
78206,20071,1
78209,20072,1
78212,20073,1
78215,20074,1
78217,20075,1
78220,20076,1
78224,20077,1
78226,20078,1
78228,20079,1
78231,20080,1
78233,20081,1
78237,20082,1
78240,20083,1
78244,20084,1
78247,20085,1
78249,20086,1
78252,20087,1
78255,20088,1
78258,20089,1
78261,20090,1
78264,20091,1
78266,20092,1
78268,20093,1
78270,20094,1
78273,20095,1
78275,20096,1
78279,20097,1
78280,20098,1
78283,20099,1
78286,20100,1
78290,20101,1
78293,20102,1
78296,20103,1
78300,20104,1
78302,20105,1
78306,20106,1
78308,20107,1
78310,20108,1
78312,20109,1
78314,20110,1
78317,20111,1
78319,20112,1
78321,20113,1
78322,20114,1
78325,20115,1
78327,20116,1
78331,20117,1
78333,20118,1
78335,20119,1
78338,20120,1
78341,20121,1
78344,20122,1
78345,20123,1
78348,20124,1
78351,20125,1
78355,20126,1
78358,20127,1
78359,20128,1
78361,20129,1
78364,20130,1
78367,20131,1
78370,20132,1
78373,20133,1
78375,20134,1
78378,20135,1
78379,20136,1
78382,20137,1
78384,20138,1
78387,20139,1
78389,20140,1
78390,20141,1
78392,20142,1
78394,20143,1
78398,20144,1
78401,20145,1
78404,20146,1
78407,20147,1
78410,20148,1
78413,20149,1
78416,20150,1
78419,20151,1
78420,20152,1
78424,20153,1
78426,20154,1
78429,20155,1
78432,20156,1
78435,20157,1
78439,20158,1
78441,20159,1
78443,20160,1
78445,20161,1
78447,20162,1
78450,20163,1
78452,20164,1
78455,20165,1
78458,20166,1
78461,20167,1
78463,20168,1
78464,20169,1
78467,20170,1
78469,20171,1
78471,20172,1
78475,20173,1
78478,20174,1
78481,20175,1
78485,20176,1
78488,20177,1
78490,20178,1
78491,20179,1
78493,20180,1
78496,20181,1
78499,20182,1
78500,20183,1
78502,20184,1
78504,20185,1
78506,20186,1
78509,20187,1
78511,20188,1
78516,20189,1
78519,20190,1
78522,20191,1
78525,20192,1
78529,20193,1
78532,20194,1
78535,20195,1
78537,20196,1
78540,20197,1
78542,20198,1
78543,20199,1
78546,20200,1
78550,20201,1
78554,20202,1
78558,20203,1
78560,20204,1
78563,20205,1
78567,20206,1
78570,20207,1
78572,20208,1
78575,20209,1
78576,20210,1
78578,20211,1
78582,20212,1
78586,20213,1
78588,20214,1
78590,20215,1
78593,20216,1
78595,20217,1
78598,20218,1
78601,20219,1
78602,20220,1
78604,20221,1
78606,20222,1
78610,20223,1
78614,20224,1
78617,20225,1
78619,20226,1
78622,20227,1
78626,20228,1
78629,20229,1
78632,20230,1
78634,20231,1
78636,20232,1
78639,20233,1
78642,20234,1
78644,20235,1
78645,20236,1
78648,20237,1
78649,20238,1
78652,20239,1
78656,20240,1
78659,20241,1
78661,20242,1
78664,20243,1
78666,20244,1
78668,20245,1
78672,20246,1
78675,20247,1
78676,20248,1
78679,20249,1
78682,20250,1
78684,20251,1
78687,20252,1
78689,20253,1
78690,20254,1
78692,20255,1
78693,20256,1
78696,20257,1
78699,20258,1
78702,20259,1
78705,20260,1
78707,20261,1
78710,20262,1
78713,20263,1
78715,20264,1
78717,20265,1
78719,20266,1
78721,20267,1
78723,20268,1
78724,20269,1
78726,20270,1
78729,20271,1
78732,20272,1
78735,20273,1
78737,20274,1
78741,20275,1
78743,20276,1
78744,20277,1
78747,20278,1
78750,20279,1
78752,20280,1
78753,20281,1
78756,20282,1
78759,20283,1
78762,20284,1
78763,20285,1
78764,20286,1
78765,20287,1
78767,20288,1
78770,20289,1
78774,20290,1
78777,20291,1
78779,20292,1
78782,20293,1
78785,20294,1
78788,20295,1
78792,20296,1
78794,20297,1
78796,20298,1
78798,20299,1
78802,20300,1
78805,20301,1
78808,20302,1
78811,20303,1
78813,20304,1
78816,20305,1
78819,20306,1
78822,20307,1
78824,20308,1
78825,20309,1
78826,20310,1
78828,20311,1
78829,20312,1
78832,20313,1
78834,20314,1
78836,20315,1
78838,20316,1
78840,20317,1
78844,20318,1
78847,20319,1
78850,20320,1
78853,20321,1
78856,20322,1
78859,20323,1
78860,20324,1
78863,20325,1
78865,20326,1
78867,20327,1
78869,20328,1
78873,20329,1
78876,20330,1
78879,20331,1
78881,20332,1
78884,20333,1
78885,20334,1
78888,20335,1
78889,20336,1
78892,20337,1
78894,20338,1
78897,20339,1
78900,20340,1
78902,20341,1
78904,20342,1
78906,20343,1
78908,20344,1
78911,20345,1
78915,20346,1
78918,20347,1
78922,20348,1
78926,20349,1
78930,20350,1
78932,20351,1
78935,20352,1
78939,20353,1
78940,20354,1
78943,20355,1
78946,20356,1
78948,20357,1
78952,20358,1
78954,20359,1
78956,20360,1
78959,20361,1
78962,20362,1
78964,20363,1
78966,20364,1
78969,20365,1
78971,20366,1
78975,20367,1
78978,20368,1
78980,20369,1
78983,20370,1
78986,20371,1
78989,20372,1
78992,20373,1
78996,20374,1
79000,20375,1
79003,20376,1
79005,20377,1
79007,20378,1
79010,20379,1
79012,20380,1
79014,20381,1
79017,20382,1
79019,20383,1
79022,20384,1
79025,20385,1
79027,20386,1
79031,20387,1
79035,20388,1
79038,20389,1
79040,20390,1
79043,20391,1
79046,20392,1
79050,20393,1
79051,20394,1
79053,20395,1
79054,20396,1
79055,20397,1
79057,20398,1
79060,20399,1
79063,20400,1
79066,20401,1
79068,20402,1
79070,20403,1
79071,20404,1
79075,20405,1
79078,20406,1
79080,20407,1
79084,20408,1
79087,20409,1
79090,20410,1
79094,20411,1
79096,20412,1
79099,20413,1
79101,20414,1
79102,20415,1
79105,20416,1
79106,20417,1
79108,20418,1
79109,20419,1
79110,20420,1
79113,20421,1
79116,20422,1
79119,20423,1
79122,20424,1
79124,20425,1
79127,20426,1
79129,20427,1
79132,20428,1
79135,20429,1
79138,20430,1
79141,20431,1
79144,20432,1
79147,20433,1
79150,20434,1
79153,20435,1
79157,20436,1
79160,20437,1
79163,20438,1
79166,20439,1
79169,20440,1
79171,20441,1
79173,20442,1
79176,20443,1
79180,20444,1
79183,20445,1
79184,20446,1
79186,20447,1
79190,20448,1
79194,20449,1
79196,20450,1
79200,20451,1
79202,20452,1
79204,20453,1
79206,20454,1
79208,20455,1
79210,20456,1
79214,20457,1
79216,20458,1
79219,20459,1
79222,20460,1
79224,20461,1
79227,20462,1
79230,20463,1
79231,20464,1
79234,20465,1
79238,20466,1
79241,20467,1
79244,20468,1
79248,20469,1
79250,20470,1
79253,20471,1
79256,20472,1
79259,20473,1
79262,20474,1
79266,20475,1
79268,20476,1
79270,20477,1
79272,20478,1
79275,20479,1
79278,20480,1
79280,20481,1
79282,20482,1
79285,20483,1
79287,20484,1
79290,20485,1
79292,20486,1
79294,20487,1
79296,20488,1
79297,20489,1
79301,20490,1
79303,20491,1
79305,20492,1
79308,20493,1
79312,20494,1
79314,20495,1
79317,20496,1
79320,20497,1
79323,20498,1
79325,20499,1
79328,20500,1
79331,20501,1
79334,20502,1
79337,20503,1
79340,20504,1
79342,20505,1
79345,20506,1
79347,20507,1
79351,20508,1
79353,20509,1
79357,20510,1
79360,20511,1
79364,20512,1
79367,20513,1
79370,20514,1
79373,20515,1
79375,20516,1
79379,20517,1
79382,20518,1
79385,20519,1
79388,20520,1
79391,20521,1
79394,20522,1
79396,20523,1
79400,20524,1
79402,20525,1
79405,20526,1
79408,20527,1
79410,20528,1
79414,20529,1
79417,20530,1
79420,20531,1
79424,20532,1
79426,20533,1
79429,20534,1
79432,20535,1
79434,20536,1
79437,20537,1
79440,20538,1
79443,20539,1
79446,20540,1
79448,20541,1
79451,20542,1
79452,20543,1
79456,20544,1
79458,20545,1
79461,20546,1
79462,20547,1
79465,20548,1
79468,20549,1
79470,20550,1
79472,20551,1
79475,20552,1
79477,20553,1
79480,20554,1
79484,20555,1
79487,20556,1
79489,20557,1
79493,20558,1
79496,20559,1
79499,20560,1
79501,20561,1
79504,20562,1
79507,20563,1
79509,20564,1
79512,20565,1
79515,20566,1
79517,20567,1
79520,20568,1
79522,20569,1
79523,20570,1
79526,20571,1
79527,20572,1
79530,20573,1
79532,20574,1
79534,20575,1
79536,20576,1
79538,20577,1
79540,20578,1
79543,20579,1
79546,20580,1
79549,20581,1
79552,20582,1
79555,20583,1
79558,20584,1
79561,20585,1
79564,20586,1
79568,20587,1
79572,20588,1
79576,20589,1
79578,20590,1
79581,20591,1
79584,20592,1
79586,20593,1
79588,20594,1
79591,20595,1
79593,20596,1
79596,20597,1
79598,20598,1
79601,20599,1
79603,20600,1
79606,20601,1
79608,20602,1
79609,20603,1
79612,20604,1
79615,20605,1
79618,20606,1
79620,20607,1
79622,20608,1
79623,20609,1
79626,20610,1
79629,20611,1
79633,20612,1
79636,20613,1
79639,20614,1
79642,20615,1
79644,20616,1
79647,20617,1
79651,20618,1
79654,20619,1
79656,20620,1
79659,20621,1
79661,20622,1
79664,20623,1
79666,20624,1
79670,20625,1
79672,20626,1
79675,20627,1
79679,20628,1
79683,20629,1
79685,20630,1
79687,20631,1
79690,20632,1
79694,20633,1
79695,20634,1
79696,20635,1
79697,20636,1
79698,20637,1
79701,20638,1
79704,20639,1
79706,20640,1
79707,20641,1
79709,20642,1
79710,20643,1
79713,20644,1
79716,20645,1
79718,20646,1
79722,20647,1
79725,20648,1
79728,20649,1
79730,20650,1
79733,20651,1
79735,20652,1
79737,20653,1
79741,20654,1
79744,20655,1
79746,20656,1
79749,20657,1
79753,20658,1
79756,20659,1
79759,20660,1
79762,20661,1
79766,20662,1
79769,20663,1
79772,20664,1
79776,20665,1
79778,20666,1
79780,20667,1
79784,20668,1
79787,20669,1
79790,20670,1
79793,20671,1
79796,20672,1
79799,20673,1
79801,20674,1
79803,20675,1
79805,20676,1
79809,20677,1
79812,20678,1
79814,20679,1
79817,20680,1
79821,20681,1
79823,20682,1
79825,20683,1
79826,20684,1
79828,20685,1
79830,20686,1
79833,20687,1
79834,20688,1
79838,20689,1
79840,20690,1
79841,20691,1
79843,20692,1
79845,20693,1
79848,20694,1
79851,20695,1
79854,20696,1
79857,20697,1
79859,20698,1
79863,20699,1
79864,20700,1
79867,20701,1
79870,20702,1
79873,20703,1
79876,20704,1
79877,20705,1
79880,20706,1
79882,20707,1
79886,20708,1
79888,20709,1
79890,20710,1
79894,20711,1
79896,20712,1
79898,20713,1
79901,20714,1
79904,20715,1
79907,20716,1
79911,20717,1
79914,20718,1
79915,20719,1
79918,20720,1
79920,20721,1
79923,20722,1
79926,20723,1
79929,20724,1
79931,20725,1
79933,20726,1
79936,20727,1
79939,20728,1
79942,20729,1
79945,20730,1
79948,20731,1
79951,20732,1
79955,20733,1
79957,20734,1
79961,20735,1
79964,20736,1
79967,20737,1
79968,20738,1
79970,20739,1
79971,20740,1
79975,20741,1
79978,20742,1
79980,20743,1
79982,20744,1
79986,20745,1
79990,20746,1
79993,20747,1
79996,20748,1
79997,20749,1
80001,20750,1
80002,20751,1
80005,20752,1
80008,20753,1
80012,20754,1
80015,20755,1
80018,20756,1
80022,20757,1
80025,20758,1
80026,20759,1
80028,20760,1
80031,20761,1
80034,20762,1
80036,20763,1
80037,20764,1
80041,20765,1
80044,20766,1
80046,20767,1
80049,20768,1
80053,20769,1
80055,20770,1
80058,20771,1
80060,20772,1
80063,20773,1
80065,20774,1
80068,20775,1
80072,20776,1
80074,20777,1
80078,20778,1
80082,20779,1
80084,20780,1
80087,20781,1
80090,20782,1
80093,20783,1
80096,20784,1
80099,20785,1
80102,20786,1
80103,20787,1
80105,20788,1
80107,20789,1
80110,20790,1
80114,20791,1
80116,20792,1
80118,20793,1
80121,20794,1
80123,20795,1
80126,20796,1
80128,20797,1
80130,20798,1
80133,20799,1
80134,20800,1
80137,20801,1
80139,20802,1
80142,20803,1
80146,20804,1
80149,20805,1
80151,20806,1
80155,20807,1
80158,20808,1
80161,20809,1
80163,20810,1
80166,20811,1
80169,20812,1
80171,20813,1
80174,20814,1
80175,20815,1
80177,20816,1
80180,20817,1
80184,20818,1
80188,20819,1
80190,20820,1
80193,20821,1
80194,20822,1
80197,20823,1
80198,20824,1
80200,20825,1
80201,20826,1
80204,20827,1
80208,20828,1
80209,20829,1
80211,20830,1
80213,20831,1
80216,20832,1
80217,20833,1
80220,20834,1
80223,20835,1
80226,20836,1
80228,20837,1
80230,20838,1
80231,20839,1
80235,20840,1
80237,20841,1
80240,20842,1
80243,20843,1
80247,20844,1
80248,20845,1
80251,20846,1
80255,20847,1
80257,20848,1
80260,20849,1
80264,20850,1
80267,20851,1
80269,20852,1
80272,20853,1
80274,20854,1
80277,20855,1
80279,20856,1
80282,20857,1
80285,20858,1
80288,20859,1
80291,20860,1
80295,20861,1
80298,20862,1
80302,20863,1
80305,20864,1
80308,20865,1
80310,20866,1
80314,20867,1
80315,20868,1
80317,20869,1
80321,20870,1
80323,20871,1
80326,20872,1
80330,20873,1
80332,20874,1
80335,20875,1
80338,20876,1
80341,20877,1
80345,20878,1
80348,20879,1
80351,20880,1
80353,20881,1
80356,20882,1
80359,20883,1
80362,20884,1
80364,20885,1
80367,20886,1
80369,20887,1
80371,20888,1
80374,20889,1
80377,20890,1
80380,20891,1
80382,20892,1
80385,20893,1
80388,20894,1
80390,20895,1
80394,20896,1
80397,20897,1
80401,20898,1
80404,20899,1
80406,20900,1
80409,20901,1
80412,20902,1
80416,20903,1
80418,20904,1
80419,20905,1
80422,20906,1
80424,20907,1
80427,20908,1
80430,20909,1
80432,20910,1
80434,20911,1
80436,20912,1
80440,20913,1
80442,20914,1
80444,20915,1
80446,20916,1
80450,20917,1
80454,20918,1
80456,20919,1
80458,20920,1
80461,20921,1
80463,20922,1
80466,20923,1
80468,20924,1
80472,20925,1
80474,20926,1
80476,20927,1
80479,20928,1
80480,20929,1
80482,20930,1
80485,20931,1
80488,20932,1
80491,20933,1
80493,20934,1
80496,20935,1
80500,20936,1
80502,20937,1
80504,20938,1
80508,20939,1
80509,20940,1
80512,20941,1
80514,20942,1
80517,20943,1
80520,20944,1
80523,20945,1
80526,20946,1
80528,20947,1
80530,20948,1
80533,20949,1
80534,20950,1
80538,20951,1
80541,20952,1
80544,20953,1
80545,20954,1
80549,20955,1
80552,20956,1
80556,20957,1
80559,20958,1
80561,20959,1
80564,20960,1
80566,20961,1
80569,20962,1
80573,20963,1
80576,20964,1
80578,20965,1
80580,20966,1
80582,20967,1
80585,20968,1
80587,20969,1
80590,20970,1
80593,20971,1
80596,20972,1
80599,20973,1
80602,20974,1
80605,20975,1
80608,20976,1
80610,20977,1
80613,20978,1
80616,20979,1
80617,20980,1
80620,20981,1
80621,20982,1
80623,20983,1
80625,20984,1
80629,20985,1
80632,20986,1
80634,20987,1
80636,20988,1
80637,20989,1
80641,20990,1
80642,20991,1
80643,20992,1
80645,20993,1
80646,20994,1
80647,20995,1
80651,20996,1
80653,20997,1
80656,20998,1
80658,20999,1
80660,21000,1
80662,21001,1
80665,21002,1
80667,21003,1
80670,21004,1
80673,21005,1
80676,21006,1
80680,21007,1
80682,21008,1
80684,21009,1
80688,21010,1
80691,21011,1
80694,21012,1
80697,21013,1
80700,21014,1
80703,21015,1
80706,21016,1
80709,21017,1
80711,21018,1
80714,21019,1
80717,21020,1
80720,21021,1
80723,21022,1
80726,21023,1
80729,21024,1
80732,21025,1
80735,21026,1
80739,21027,1
80742,21028,1
80745,21029,1
80748,21030,1
80751,21031,1
80754,21032,1
80757,21033,1
80759,21034,1
80761,21035,1
80764,21036,1
80766,21037,1
80769,21038,1
80770,21039,1
80772,21040,1
80775,21041,1
80778,21042,1
80780,21043,1
80783,21044,1
80786,21045,1
80789,21046,1
80793,21047,1
80795,21048,1
80797,21049,1
80801,21050,1
80803,21051,1
80806,21052,1
80810,21053,1
80812,21054,1
80814,21055,1
80817,21056,1
80820,21057,1
80823,21058,1
80826,21059,1
80827,21060,1
80829,21061,1
80832,21062,1
80836,21063,1
80839,21064,1
80840,21065,1
80843,21066,1
80846,21067,1
80849,21068,1
80851,21069,1
80852,21070,1
80854,21071,1
80857,21072,1
80858,21073,1
80860,21074,1
80863,21075,1
80867,21076,1
80870,21077,1
80872,21078,1
80874,21079,1
80878,21080,1
80880,21081,1
80881,21082,1
80885,21083,1
80888,21084,1
80890,21085,1
80894,21086,1
80896,21087,1
80899,21088,1
80901,21089,1
80905,21090,1
80908,21091,1
80912,21092,1
80914,21093,1
80917,21094,1
80920,21095,1
80923,21096,1
80926,21097,1
80929,21098,1
80930,21099,1
80933,21100,1
80936,21101,1
80939,21102,1
80941,21103,1
80944,21104,1
80947,21105,1
80949,21106,1
80950,21107,1
80953,21108,1
80956,21109,1
80959,21110,1
80963,21111,1
80965,21112,1
80968,21113,1
80971,21114,1
80973,21115,1
80974,21116,1
80975,21117,1
80977,21118,1
80979,21119,1
80982,21120,1
80984,21121,1
80987,21122,1
80990,21123,1
80992,21124,1
80994,21125,1
80998,21126,1
81002,21127,1
81004,21128,1
81007,21129,1
81008,21130,1
81009,21131,1
81011,21132,1
81013,21133,1
81015,21134,1
81016,21135,1
81019,21136,1
81021,21137,1
81022,21138,1
81025,21139,1
81028,21140,1
81030,21141,1
81033,21142,1
81035,21143,1
81038,21144,1
81040,21145,1
81042,21146,1
81046,21147,1
81049,21148,1
81052,21149,1
81055,21150,1
81058,21151,1
81060,21152,1
81061,21153,1
81064,21154,1
81067,21155,1
81070,21156,1
81072,21157,1
81075,21158,1
81078,21159,1
81081,21160,1
81083,21161,1
81085,21162,1
81088,21163,1
81091,21164,1
81092,21165,1
81095,21166,1
81098,21167,1
81101,21168,1
81105,21169,1
81107,21170,1
81111,21171,1
81114,21172,1
81117,21173,1
81120,21174,1
81124,21175,1
81125,21176,1
81128,21177,1
81132,21178,1
81135,21179,1
81138,21180,1
