#{"t_start": 1755965729.7466593, "env_id": "PandaReach-v3"}
r,l,t
-1.0,2,515.664909
-3.0,4,515.736634
-4.0,5,515.82676
-3.0,4,515.905383
-2.0,3,515.960491
-7.0,8,516.109012
-4.0,5,516.199378
-2.0,3,516.260745
-2.0,3,516.315346
-3.0,4,516.389152
-12.0,13,516.665642
-7.0,8,516.858927
-6.0,7,517.016053
-1.0,2,517.060789
-2.0,3,517.127483
-30.0,31,517.835489
-5.0,6,517.975651
-1.0,2,518.022007
-4.0,5,518.141237
-1.0,2,518.195931
-2.0,3,518.266402
-5.0,6,518.399281
-5.0,6,518.531173
-3.0,4,518.629747
-3.0,4,518.72112
-3.0,4,518.811826
-2.0,3,518.881341
-6.0,7,519.046247
-6.0,7,519.201695
-1.0,2,519.246659
-3.0,4,519.333553
0.0,1,519.361938
-4.0,5,519.470859
-8.0,9,519.634326
-4.0,5,519.723103
-4.0,5,519.819901
-3.0,4,519.890661
-1.0,2,519.927111
-4.0,5,520.018031
-2.0,3,520.077614
-5.0,6,520.188087
-2.0,3,520.244652
-1.0,2,520.279766
-5.0,6,520.394305
-2.0,3,520.44903
-1.0,2,520.484406
-4.0,5,520.594666
-3.0,4,520.689974
-1.0,2,520.734038
-5.0,6,520.870303
-12.0,13,521.154471
-1.0,2,521.208477
-3.0,4,521.297342
-5.0,6,521.435457
-3.0,4,521.524068
-2.0,3,521.596197
-5.0,6,521.727809
-3.0,4,521.816282
-3.0,4,521.904894
-5.0,6,522.110788
-2.0,3,522.177123
-6.0,7,522.332432
-3.0,4,522.423277
-3.0,4,522.523606
0.0,1,522.546307
-6.0,7,522.701373
-2.0,3,522.77072
-6.0,7,522.934665
-1.0,2,522.979314
-5.0,6,523.113126
-3.0,4,523.204282
-3.0,4,523.303005
-2.0,3,523.368758
-17.0,18,523.72101
-3.0,4,523.800182
-2.0,3,523.866402
-9.0,10,524.051453
-3.0,4,524.123641
-3.0,4,524.196875
-2.0,3,524.257015
-2.0,3,524.314163
-1.0,2,524.350913
0.0,1,524.369216
-8.0,9,524.539884
-2.0,3,524.605878
-11.0,12,524.878214
-9.0,10,525.108339
-1.0,2,525.163282
0.0,1,525.189325
-8.0,9,525.485489
-2.0,3,525.552963
-4.0,5,525.670763
0.0,1,525.693687
-2.0,3,525.761906
-1.0,2,525.807112
0.0,1,525.836612
-2.0,3,525.905108
-4.0,5,526.017385
-6.0,7,526.177816
-3.0,4,526.286301
-4.0,5,526.401035
-4.0,5,526.543923
-2.0,3,526.601171
-4.0,5,526.699039
-1.0,2,526.735597
-4.0,5,526.828336
-11.0,12,527.045129
-2.0,3,527.105826
-1.0,2,527.142211
-2.0,3,527.196785
-4.0,5,527.287095
-6.0,7,527.425335
-2.0,3,527.482992
-2.0,3,527.539162
-8.0,9,527.734683
-1.0,2,527.786441
-12.0,13,528.079907
-9.0,10,528.309205
-6.0,7,528.469701
-2.0,3,528.545882
-3.0,4,528.638617
0.0,1,528.66159
-1.0,2,528.706429
-2.0,3,528.779972
-4.0,5,528.892904
-2.0,3,528.963904
-2.0,3,529.030805
-1.0,2,529.082151
-4.0,5,529.195553
-4.0,5,529.306035
-1.0,2,529.352278
-1.0,2,529.404819
-3.0,4,529.495162
-7.0,8,529.67351
0.0,1,529.695906
-2.0,3,529.769954
-1.0,2,529.815382
-1.0,2,529.861622
-2.0,3,529.928795
-3.0,4,530.029341
-2.0,3,530.09977
-2.0,3,530.168366
-8.0,9,530.36399
-3.0,4,530.469501
-1.0,2,530.518968
-7.0,8,530.679596
-1.0,2,530.716442
-3.0,4,530.796685
-2.0,3,530.852668
-2.0,3,530.908314
-2.0,3,530.96332
-2.0,3,531.023024
0.0,1,531.041795
-2.0,3,531.099658
-9.0,10,531.283256
-4.0,5,531.379069
-14.0,15,531.657131
-2.0,3,531.727059
-1.0,2,531.773912
0.0,1,531.802075
-2.0,3,531.869527
-1.0,2,531.915842
-2.0,3,531.983049
-4.0,5,532.105225
0.0,1,532.128445
-2.0,3,532.195295
-1.0,2,532.24091
-6.0,7,532.406928
-2.0,3,532.47397
-5.0,6,532.608532
-5.0,6,532.741509
-3.0,4,532.838868
-1.0,2,532.885299
-1.0,2,532.933525
-14.0,15,533.273034
-2.0,3,533.349702
-9.0,10,533.572915
-2.0,3,533.639619
0.0,1,533.662376
-5.0,6,533.805528
-1.0,2,533.851903
-5.0,6,533.987541
-2.0,3,534.056186
-2.0,3,534.12986
-7.0,8,534.308452
-3.0,4,534.396862
-3.0,4,534.485348
-2.0,3,534.558612
-1.0,2,534.604159
-3.0,4,534.688663
-27.0,28,535.247168
-2.0,3,535.313537
0.0,1,535.333094
-1.0,2,535.370252
-7.0,8,535.5151
-1.0,2,535.558544
-4.0,5,535.651658
-2.0,3,535.718122
-2.0,3,535.78535
-2.0,3,535.860589
-1.0,2,535.906271
-6.0,7,536.066334
-3.0,4,536.158056
-4.0,5,536.278306
-2.0,3,536.346109
0.0,1,536.369507
-4.0,5,536.480355
-50.0,50,537.628571
-6.0,7,537.796149
-1.0,2,537.843624
-2.0,3,537.910009
-1.0,2,537.964159
-1.0,2,538.01139
-2.0,3,538.080901
-3.0,4,538.170149
-3.0,4,538.267373
-1.0,2,538.31246
-1.0,2,538.358296
-7.0,8,538.534923
-2.0,3,538.608667
-5.0,6,538.744165
-3.0,4,538.835443
-2.0,3,538.903801
-1.0,2,538.954792
-3.0,4,539.049609
-2.0,3,539.116338
-1.0,2,539.162768
-3.0,4,539.257812
0.0,1,539.282773
-5.0,6,539.413447
-3.0,4,539.501201
-2.0,3,539.573833
-1.0,2,539.62032
-2.0,3,539.686526
-3.0,4,539.776808
-2.0,3,539.849627
-1.0,2,539.895159
-3.0,4,539.984027
-3.0,4,540.07372
0.0,1,540.101845
0.0,1,540.1264
-4.0,5,540.238326
-2.0,3,540.305937
0.0,1,540.33381
-4.0,5,540.446763
-3.0,4,540.538057
-5.0,6,540.669025
-6.0,7,540.820804
-1.0,2,540.858115
-2.0,3,540.911985
-2.0,3,540.965317
-5.0,6,541.143175
-5.0,6,541.25097
-2.0,3,541.306089
0.0,1,541.325339
-2.0,3,541.386883
-4.0,5,541.479026
-3.0,4,541.550934
-3.0,4,541.623905
-2.0,3,541.685803
-9.0,10,541.899533
-3.0,4,541.987054
-1.0,2,542.031599
-3.0,4,542.129227
-5.0,6,542.261993
-1.0,2,542.30672
-2.0,3,542.376239
-2.0,3,542.450218
-1.0,2,542.49511
-2.0,3,542.561175
-1.0,2,542.606649
-4.0,5,542.725054
-2.0,3,542.793565
-1.0,2,542.840651
-9.0,10,543.065941
0.0,1,543.092502
-4.0,5,543.206324
-4.0,5,543.323806
-5.0,6,543.457247
0.0,1,543.485423
-7.0,8,543.664439
-2.0,3,543.7321
-1.0,2,543.774239
-2.0,3,543.834869
-6.0,7,543.966673
-2.0,3,544.024268
-6.0,7,544.151725
-2.0,3,544.211403
-2.0,3,544.265594
-3.0,4,544.33779
-3.0,4,544.4115
-5.0,6,544.52746
-2.0,3,544.58194
-5.0,6,544.68938
-6.0,7,544.835983
-5.0,6,544.978698
-2.0,3,545.045458
-9.0,10,545.26559
0.0,1,545.288438
-3.0,4,545.383008
-2.0,3,545.455467
-1.0,2,545.500003
-3.0,4,545.588392
-2.0,3,545.6636
-3.0,4,545.755431
-8.0,9,545.956152
-2.0,3,546.022892
-1.0,2,546.074818
-2.0,3,546.142267
-3.0,4,546.232824
-1.0,2,546.277344
-4.0,5,546.394157
0.0,1,546.417341
-5.0,6,546.54884
-3.0,4,546.636593
-2.0,3,546.7109
-3.0,4,546.800518
-2.0,3,546.855844
-3.0,4,546.927542
0.0,1,546.95044
-2.0,3,547.009102
-3.0,4,547.080839
-2.0,3,547.137136
-4.0,5,547.233843
-4.0,5,547.323195
-3.0,4,547.397764
-5.0,6,547.506449
-3.0,4,547.586679
-14.0,15,547.871091
-8.0,9,548.078271
-3.0,4,548.170496
-1.0,2,548.226328
-7.0,8,548.406222
-5.0,6,548.540624
-2.0,3,548.607232
-2.0,3,548.681699
-3.0,4,548.770644
-5.0,6,548.910175
-2.0,3,548.980175
-8.0,9,549.189208
-2.0,3,549.256288
-3.0,4,549.345966
-3.0,4,549.438319
-3.0,4,549.534264
-4.0,5,549.643363
-3.0,4,549.733803
-2.0,3,549.801428
-3.0,4,549.884639
0.0,1,549.903603
-2.0,3,549.957181
-3.0,4,550.028987
-3.0,4,550.110277
-2.0,3,550.16552
-3.0,4,550.238231
-4.0,5,550.330842
-2.0,3,550.39152
-2.0,3,550.44653
0.0,1,550.465975
-2.0,3,550.520509
-5.0,6,550.637851
-8.0,9,550.805811
-10.0,11,551.043256
-8.0,9,551.252434
-2.0,3,551.32921
-7.0,8,551.509061
-2.0,3,551.575083
-4.0,5,551.689347
-3.0,4,551.784743
-3.0,4,551.873558
-4.0,5,551.983743
-6.0,7,552.139144
-3.0,4,552.23641
-1.0,2,552.283053
-2.0,3,552.349762
-2.0,3,552.416029
-2.0,3,552.489164
-2.0,3,552.556301
-2.0,3,552.623066
0.0,1,552.647549
-3.0,4,552.743999
-9.0,10,552.971751
-2.0,3,553.038442
-3.0,4,553.127235
-2.0,3,553.200743
-4.0,5,553.312339
-4.0,5,553.424184
-3.0,4,553.512803
-5.0,6,553.652349
-2.0,3,553.722944
-2.0,3,553.790101
-5.0,6,553.912318
0.0,1,553.937905
-5.0,6,554.049188
-3.0,4,554.119833
-4.0,5,554.212007
-3.0,4,554.355468
-1.0,2,554.39128
-3.0,4,554.463316
-3.0,4,554.536996
-2.0,3,554.600446
-3.0,4,554.673435
-3.0,4,554.746467
-1.0,2,554.786276
-4.0,5,554.892684
-3.0,4,554.983563
-6.0,7,555.140111
-3.0,4,555.227315
-2.0,3,555.301984
-2.0,3,555.36958
-3.0,4,555.457927
-3.0,4,555.546516
-2.0,3,555.620001
-6.0,7,555.7775
-1.0,2,555.822328
-3.0,4,555.91239
-7.0,8,556.0982
-7.0,8,556.277933
-2.0,3,556.344516
-3.0,4,556.43337
-1.0,2,556.489717
0.0,1,556.51391
-6.0,7,556.669913
-2.0,3,556.738217
-3.0,4,556.837966
-1.0,2,556.883323
-1.0,2,556.922378
-45.0,46,557.786595
-2.0,3,557.850378
-4.0,5,557.953147
-3.0,4,558.042558
-2.0,3,558.109361
-2.0,3,558.182241
-3.0,4,558.273352
-3.0,4,558.365037
-3.0,4,558.477945
-1.0,2,558.528252
-5.0,6,558.664887
-2.0,3,558.732501
-2.0,3,558.802357
0.0,1,558.832646
-5.0,6,558.970553
-3.0,4,559.060314
-3.0,4,559.16192
-1.0,2,559.218652
-6.0,7,559.40066
-3.0,4,559.501808
-3.0,4,559.594649
-1.0,2,559.653134
-3.0,4,559.751706
-3.0,4,559.845493
-3.0,4,559.940757
-3.0,4,560.037621
-2.0,3,560.105751
-4.0,5,560.247047
-3.0,4,560.369455
0.0,1,560.397347
0.0,1,560.425998
-3.0,4,560.528805
-5.0,6,560.664518
-4.0,5,560.780065
-5.0,6,560.912495
-3.0,4,561.002297
-3.0,4,561.089319
-1.0,2,561.141515
-2.0,3,561.208735
0.0,1,561.231114
-3.0,4,561.320484
-2.0,3,561.395885
-2.0,3,561.463123
-3.0,4,561.556128
-4.0,5,561.683101
-1.0,2,561.73754
-3.0,4,561.834767
-2.0,3,561.906655
-1.0,2,561.956216
0.0,1,561.986147
-3.0,4,562.08202
-4.0,5,562.204379
-4.0,5,562.327572
-6.0,7,562.505482
-2.0,3,562.576167
-1.0,2,562.624075
-6.0,7,562.794291
0.0,1,562.822941
-3.0,4,562.917747
-2.0,3,562.986194
-3.0,4,563.090786
-11.0,12,563.378605
-3.0,4,563.472713
0.0,1,563.49667
-2.0,3,563.569602
0.0,1,563.59735
-3.0,4,563.695885
-1.0,2,563.743912
-11.0,12,564.017052
-4.0,5,564.125591
-1.0,2,564.16259
-2.0,3,564.215795
-3.0,4,564.29024
-1.0,2,564.333249
-2.0,3,564.387789
-4.0,5,564.477012
0.0,1,564.49611
-3.0,4,564.585224
-1.0,2,564.630588
-1.0,2,564.66782
-3.0,4,564.748981
-2.0,3,564.847599
-2.0,3,564.93765
-5.0,6,565.228187
-1.0,2,565.29373
-2.0,3,565.393646
-4.0,5,565.55636
-8.0,9,565.835319
-4.0,5,565.954528
-1.0,2,566.011891
-5.0,6,566.157796
-1.0,2,566.203088
-1.0,2,566.249132
-1.0,2,566.303183
0.0,1,566.32897
-3.0,4,566.423006
0.0,1,566.450249
-3.0,4,566.548756
-4.0,5,566.662582
0.0,1,566.686627
-3.0,4,566.779563
-3.0,4,566.881852
-5.0,6,567.015077
-4.0,5,567.125226
-3.0,4,567.217227
-3.0,4,567.312694
-1.0,2,567.357893
-4.0,5,567.466908
-4.0,5,567.579249
-1.0,2,567.635783
-5.0,6,567.769703
-4.0,5,567.880771
-4.0,5,567.990086
-3.0,4,568.085861
-4.0,5,568.204955
-2.0,3,568.273819
-3.0,4,568.372688
-4.0,5,568.491301
-4.0,5,568.602187
-3.0,4,568.690057
-3.0,4,568.781015
-2.0,3,568.864084
-1.0,2,568.912966
-3.0,4,569.004887
-2.0,3,569.06673
-2.0,3,569.129843
-4.0,5,569.219784
-4.0,5,569.321112
-2.0,3,569.386198
-4.0,5,569.48423
-4.0,5,569.573826
-1.0,2,569.610267
0.0,1,569.629828
-4.0,5,569.737489
-1.0,2,569.783378
-1.0,2,569.822275
0.0,1,569.844628
-3.0,4,569.930867
-4.0,5,570.028012
-4.0,5,570.137573
-3.0,4,570.233913
-2.0,3,570.318492
-2.0,3,570.385181
-8.0,9,570.599592
-1.0,2,570.649954
-1.0,2,570.706026
0.0,1,570.734202
-3.0,4,570.827764
-3.0,4,570.920599
-2.0,3,571.000274
-4.0,5,571.120531
-2.0,3,571.191825
-4.0,5,571.306056
-4.0,5,571.429706
-3.0,4,571.522991
-2.0,3,571.590613
-4.0,5,571.705283
-1.0,2,571.760043
-2.0,3,571.829909
-3.0,4,571.920711
-2.0,3,571.987725
-3.0,4,572.09015
-2.0,3,572.17527
-4.0,5,572.312467
-4.0,5,572.449687
-3.0,4,572.558829
-9.0,10,572.795388
-3.0,4,572.893679
-2.0,3,572.975649
-2.0,3,573.057289
-3.0,4,573.148304
-4.0,5,573.261621
-3.0,4,573.352388
-5.0,6,573.493642
-4.0,5,573.605509
-2.0,3,573.673384
-3.0,4,573.761857
-2.0,3,573.838339
-3.0,4,573.929144
-2.0,3,573.995357
-3.0,4,574.085573
-3.0,4,574.185303
-3.0,4,574.274293
-8.0,9,574.472877
-3.0,4,574.567386
-4.0,5,574.68809
-6.0,7,574.843595
-2.0,3,574.911544
-2.0,3,574.980119
-4.0,5,575.099682
-4.0,5,575.189457
-4.0,5,575.279399
-1.0,2,575.324746
-3.0,4,575.406538
-2.0,3,575.462329
-2.0,3,575.516963
-3.0,4,575.588551
-3.0,4,575.738507
-2.0,3,575.792826
-3.0,4,575.866364
-2.0,3,575.921154
-2.0,3,575.989012
-4.0,5,576.080605
-1.0,2,576.122001
-2.0,3,576.189477
-2.0,3,576.26674
-4.0,5,576.377191
-2.0,3,576.445172
-3.0,4,576.536325
-2.0,3,576.612315
0.0,1,576.635028
-2.0,3,576.702383
-6.0,7,576.856311
-1.0,2,576.909248
-1.0,2,576.955559
-1.0,2,577.002404
-1.0,2,577.047371
-4.0,5,577.169445
-3.0,4,577.25804
-3.0,4,577.351042
-4.0,5,577.480362
-5.0,6,577.62015
-6.0,7,577.776758
0.0,1,577.799814
-4.0,5,577.910177
-2.0,3,577.985828
-3.0,4,578.075022
-6.0,7,578.232046
-2.0,3,578.298512
-3.0,4,578.394691
-1.0,2,578.439739
-4.0,5,578.552674
-2.0,3,578.620534
-1.0,2,578.673183
0.0,1,578.697279
-2.0,3,578.763862
-3.0,4,578.851051
-3.0,4,578.951769
-5.0,6,579.090058
0.0,1,579.112919
-3.0,4,579.201235
-4.0,5,579.323251
-4.0,5,579.432198
-2.0,3,579.499565
-1.0,2,579.545459
-2.0,3,579.623764
-1.0,2,579.668698
-4.0,5,579.779211
-3.0,4,579.867646
-2.0,3,579.944241
0.0,1,579.967766
-5.0,6,580.102204
-4.0,5,580.206187
-2.0,3,580.270917
-5.0,6,580.378064
-2.0,3,580.432442
-1.0,2,580.469115
-3.0,4,580.552259
-3.0,4,580.626476
-2.0,3,580.680972
-1.0,2,580.717086
-2.0,3,580.783454
-2.0,3,580.838628
-3.0,4,580.912241
-4.0,5,581.00292
-1.0,2,581.047274
-3.0,4,581.12553
-2.0,3,581.185753
-3.0,4,581.275792
-3.0,4,581.374316
-3.0,4,581.462295
-2.0,3,581.528621
-4.0,5,581.639553
-2.0,3,581.716269
-2.0,3,581.782763
-2.0,3,581.85005
-2.0,3,581.917708
-2.0,3,581.995837
-2.0,3,582.062018
-3.0,4,582.150871
-2.0,3,582.22014
-2.0,3,582.297061
-2.0,3,582.364183
-5.0,6,582.49755
-1.0,2,582.542188
-3.0,4,582.639162
-3.0,4,582.730416
-13.0,14,583.04734
0.0,1,583.070486
0.0,1,583.098185
-4.0,5,583.210727
-4.0,5,583.299512
-2.0,3,583.353197
-5.0,6,583.47072
-1.0,2,583.506906
-2.0,3,583.561924
-1.0,2,583.598354
-3.0,4,583.68208
-2.0,3,583.737303
-3.0,4,583.810957
-4.0,5,583.900156
-2.0,3,583.964252
-3.0,4,584.040439
-5.0,6,584.152496
-1.0,2,584.191896
-2.0,3,584.269346
-3.0,4,584.358744
-2.0,3,584.425184
-2.0,3,584.493607
-3.0,4,584.591851
-6.0,7,584.745798
-3.0,4,584.834984
0.0,1,584.858273
0.0,1,584.885397
-3.0,4,584.979501
-3.0,4,585.068824
-4.0,5,585.179342
-1.0,2,585.232622
-2.0,3,585.304214
-3.0,4,585.392768
-2.0,3,585.458641
0.0,1,585.489811
-3.0,4,585.579529
-1.0,2,585.62542
-4.0,5,585.735048
-5.0,6,585.878398
-4.0,5,585.991022
0.0,1,586.017159
-2.0,3,586.085233
-5.0,6,586.225776
-3.0,4,586.299373
-1.0,2,586.337985
-5.0,6,586.443886
0.0,1,586.467698
-3.0,4,586.548548
-3.0,4,586.623054
-2.0,3,586.678746
-2.0,3,586.743927
-2.0,3,586.799026
-2.0,3,586.856701
-2.0,3,586.913933
-2.0,3,586.978905
-1.0,2,587.015389
0.0,1,587.034162
-3.0,4,587.108089
-3.0,4,587.190633
-1.0,2,587.229211
-4.0,5,587.340171
0.0,1,587.365106
-5.0,6,587.508445
-2.0,3,587.575346
-2.0,3,587.642345
-3.0,4,587.731991
-1.0,2,587.785901
-2.0,3,587.8561
-2.0,3,587.925551
-3.0,4,588.01313
-11.0,12,588.28697
-2.0,3,588.354453
-3.0,4,588.444065
-2.0,3,588.510012
-2.0,3,588.5865
-2.0,3,588.652645
-5.0,6,588.783772
-2.0,3,588.849905
-1.0,2,588.903401
-3.0,4,588.994133
-2.0,3,589.066553
0.0,1,589.08949
-1.0,2,589.213098
0.0,1,589.234717
-1.0,2,589.278273
-3.0,4,589.369975
-5.0,6,589.513719
-1.0,2,589.559067
-3.0,4,589.6489
-3.0,4,589.736959
0.0,1,589.765091
-4.0,5,589.879554
-2.0,3,589.950589
-3.0,4,590.040683
-13.0,14,590.359608
-4.0,5,590.471363
-1.0,2,590.517
-4.0,5,590.627541
0.0,1,590.657165
-2.0,3,590.725843
-1.0,2,590.768619
-1.0,2,590.813161
-3.0,4,590.912915
-4.0,5,591.023636
-2.0,3,591.08983
-4.0,5,591.200906
-3.0,4,591.293131
-6.0,7,591.418445
-1.0,2,591.454592
-4.0,5,591.547823
-4.0,5,591.647216
-2.0,3,591.701558
0.0,1,591.720281
-3.0,4,591.793782
-1.0,2,591.840613
-5.0,6,591.95351
-3.0,4,592.027916
0.0,1,592.046224
-4.0,5,592.145348
-3.0,4,592.219561
-4.0,5,592.314988
-2.0,3,592.381106
-2.0,3,592.456974
-2.0,3,592.523554
-2.0,3,592.59154
-2.0,3,592.658309
-4.0,5,592.777787
-3.0,4,592.865537
0.0,1,592.889131
-1.0,2,592.934859
-2.0,3,593.009343
-2.0,3,593.076676
0.0,1,593.099759
-2.0,3,593.166892
-4.0,5,593.287999
-4.0,5,593.398424
-2.0,3,593.464945
-3.0,4,593.554389
-3.0,4,593.653004
-1.0,2,593.699077
-4.0,5,593.81169
-3.0,4,593.900305
-2.0,3,593.976527
-5.0,6,594.111901
-3.0,4,594.201202
-1.0,2,594.246256
-5.0,6,594.37277
-3.0,4,594.443642
0.0,1,594.462202
-2.0,3,594.517317
-3.0,4,594.59987
-2.0,3,594.654643
-2.0,3,594.709332
-2.0,3,594.763503
-2.0,3,594.82663
0.0,1,594.84518
0.0,1,594.864015
-3.0,4,594.945427
-3.0,4,595.045755
-2.0,3,595.116829
-2.0,3,595.18002
-2.0,3,595.23558
-4.0,5,595.340106
-1.0,2,595.384349
-3.0,4,595.472625
0.0,1,595.496295
0.0,1,595.523277
-2.0,3,595.594335
-3.0,4,595.685035
-2.0,3,595.752765
-2.0,3,595.829343
-3.0,4,595.918699
-2.0,3,595.985844
-3.0,4,596.075108
-3.0,4,596.17477
-3.0,4,596.263603
-3.0,4,596.353892
-5.0,6,596.485947
-3.0,4,596.583368
-1.0,2,596.627589
-5.0,6,596.76279
-2.0,3,596.830509
-3.0,4,596.932245
-2.0,3,597.003089
-3.0,4,597.094135
-6.0,7,597.251922
-2.0,3,597.331482
-1.0,2,597.370794
-1.0,2,597.40757
-2.0,3,597.461885
-1.0,2,597.507247
-4.0,5,597.596836
-2.0,3,597.652115
-1.0,2,597.688472
-2.0,3,597.752538
-3.0,4,597.824711
-2.0,3,597.932281
-2.0,3,597.985201
-3.0,4,598.067542
-1.0,2,598.103582
-3.0,4,598.176025
-5.0,6,598.292768
-2.0,3,598.355401
-2.0,3,598.421273
-2.0,3,598.487775
-1.0,2,598.532903
0.0,1,598.5617
-2.0,3,598.629819
-4.0,5,598.738688
-3.0,4,598.826262
-1.0,2,598.879035
-1.0,2,598.92472
-2.0,3,598.99238
-3.0,4,599.085068
-3.0,4,599.185789
0.0,1,599.208427
-3.0,4,599.305889
-3.0,4,599.39587
-2.0,3,599.472574
-2.0,3,599.540328
-1.0,2,599.584528
-2.0,3,599.650109
-4.0,5,599.77181
-4.0,5,599.895606
-4.0,5,600.00937
-2.0,3,600.076776
-7.0,8,600.262286
-2.0,3,600.334809
-4.0,5,600.431693
-2.0,3,600.485046
-3.0,4,600.563905
-4.0,5,600.651786
-2.0,3,600.705978
-2.0,3,600.759329
-3.0,4,600.843564
-3.0,4,600.915323
-3.0,4,600.988585
-3.0,4,601.062038
-3.0,4,601.145117
0.0,1,601.163606
-1.0,2,601.200821
-3.0,4,601.273962
-2.0,3,601.34071
-3.0,4,601.418941
-3.0,4,601.508691
-5.0,6,601.641145
-2.0,3,601.716673
-5.0,6,601.850739
-3.0,4,601.938927
-1.0,2,601.983445
0.0,1,602.010821
-2.0,3,602.08125
-2.0,3,602.148041
-3.0,4,602.236626
-1.0,2,602.291196
-3.0,4,602.379982
-2.0,3,602.446382
-3.0,4,602.535049
0.0,1,602.562364
-3.0,4,602.653567
-4.0,5,602.763265
-2.0,3,602.830362
-3.0,4,602.994575
-1.0,2,603.038077
-2.0,3,603.104044
-2.0,3,603.172389
-2.0,3,603.248495
-2.0,3,603.315187
-3.0,4,603.403095
-2.0,3,603.470026
-1.0,2,603.523003
-3.0,4,603.611662
-4.0,5,603.723727
-1.0,2,603.769169
-2.0,3,603.844897
-1.0,2,603.889482
-4.0,5,604.004216
0.0,1,604.027919
-4.0,5,604.150338
-4.0,5,604.261148
-2.0,3,604.327563
-1.0,2,604.372476
-3.0,4,604.463789
-2.0,3,604.519699
0.0,1,604.538195
-3.0,4,604.61041
-2.0,3,604.672684
-1.0,2,604.708999
-1.0,2,604.744604
-2.0,3,604.798308
0.0,1,604.824373
-4.0,5,604.915981
-1.0,2,604.952609
-3.0,4,605.030146
-1.0,2,605.074461
-3.0,4,605.14971
-2.0,3,605.206448
-2.0,3,605.260335
-1.0,2,605.306665
-5.0,6,605.413817
-3.0,4,605.498245
0.0,1,605.523015
-3.0,4,605.623991
-2.0,3,605.690985
-2.0,3,605.759427
-3.0,4,605.846938
-3.0,4,605.944784
-2.0,3,606.01292
-3.0,4,606.102252
-1.0,2,606.147524
-3.0,4,606.246947
-1.0,2,606.292935
-2.0,3,606.359109
-4.0,5,606.469114
-2.0,3,606.545049
-2.0,3,606.612768
-2.0,3,606.680014
-2.0,3,606.747444
-4.0,5,606.866693
0.0,1,606.890018
-1.0,2,606.936405
0.0,1,606.959482
0.0,1,606.990323
-2.0,3,607.059069
-1.0,2,607.104941
-3.0,4,607.193989
0.0,1,607.226321
-5.0,6,607.361467
-5.0,6,607.492145
-2.0,3,607.559409
-3.0,4,607.656996
-4.0,5,607.766886
-2.0,3,607.833408
-2.0,3,607.900182
-1.0,2,607.953276
-2.0,3,608.022115
-2.0,3,608.087883
-2.0,3,608.156173
0.0,1,608.18738
-1.0,2,608.233572
-2.0,3,608.299702
-2.0,3,608.367497
-2.0,3,608.442306
-3.0,4,608.530371
-2.0,3,608.596312
-3.0,4,608.684632
-3.0,4,608.780936
-3.0,4,608.872158
-2.0,3,608.939107
-1.0,2,608.983375
-1.0,2,609.036399
-2.0,3,609.122998
0.0,1,609.146198
-2.0,3,609.213868
-3.0,4,609.311786
-3.0,4,609.402442
-2.0,3,609.469686
-5.0,6,609.577644
-3.0,4,609.660686
-1.0,2,609.697558
-3.0,4,609.769427
-2.0,3,609.82243
-3.0,4,609.904008
-3.0,4,609.976431
-1.0,2,610.012894
-2.0,3,610.067098
-3.0,4,610.147413
-2.0,3,610.204314
-3.0,4,610.278116
-1.0,2,610.315686
-3.0,4,610.397693
-4.0,5,610.490036
0.0,1,610.512634
0.0,1,610.53505
-4.0,5,610.656241
-1.0,2,610.702634
-1.0,2,610.747249
0.0,1,610.770421
0.0,1,610.801927
-1.0,2,610.848902
-3.0,4,610.939213
-2.0,3,611.005064
-3.0,4,611.103628
-1.0,2,611.147857
-4.0,5,611.260665
0.0,1,611.282832
-3.0,4,611.377851
-1.0,2,611.422081
-2.0,3,611.488443
-4.0,5,611.599076
-2.0,3,611.675025
-1.0,2,611.719431
-3.0,4,611.807813
-2.0,3,611.874212
-3.0,4,611.973533
-2.0,3,612.040287
-2.0,3,612.107573
-2.0,3,612.17426
-3.0,4,612.274896
-3.0,4,612.361781
-1.0,2,612.406999
-1.0,2,612.451391
-2.0,3,612.528488
-2.0,3,612.595084
0.0,1,612.618268
-2.0,3,612.685831
-2.0,3,612.763248
-2.0,3,612.830133
-2.0,3,612.898861
-1.0,2,612.943245
-3.0,4,613.041196
-3.0,4,613.129491
-4.0,5,613.241624
-1.0,2,613.287728
-4.0,5,613.407788
-2.0,3,613.474475
-3.0,4,613.556104
-4.0,5,613.644845
-2.0,3,613.706478
-7.0,8,613.850775
-2.0,3,613.904799
-2.0,3,613.959183
-4.0,5,614.06088
-4.0,5,614.152232
-2.0,3,614.208487
-1.0,2,614.245302
-2.0,3,614.309042
-2.0,3,614.363996
-2.0,3,614.417987
-4.0,5,614.510685
-4.0,5,614.629076
-3.0,4,614.716451
-3.0,4,614.80596
-3.0,4,614.893252
-2.0,3,614.973212
-1.0,2,615.016662
-2.0,3,615.082105
-2.0,3,615.148232
-3.0,4,615.247658
-3.0,4,615.342191
-3.0,4,615.433515
-3.0,4,615.523503
-5.0,6,615.661681
-3.0,4,615.749561
0.0,1,615.773813
-2.0,3,615.840553
-3.0,4,615.940143
-2.0,3,616.006367
-3.0,4,616.09512
-1.0,2,616.140071
-1.0,2,616.192285
-3.0,4,616.280923
-3.0,4,616.368799
-3.0,4,616.458522
-3.0,4,616.6179
-2.0,3,616.684553
-1.0,2,616.730972
-3.0,4,616.820063
